Dates;EONIA Index;SXXR Index
10/05/2016;-0.342;680.72
10/06/2016;-0.346;678.11
10/07/2016;-0.349;671.84
10/10/2016;-0.345;676.46
10/11/2016;-0.348;672.87
10/12/2016;-0.347;669.75
10/13/2016;-0.348;663.97
10/14/2016;-0.35;672.53
10/17/2016;-0.352;667.54
10/18/2016;-0.349;677.59
10/19/2016;-0.351;679.89
10/20/2016;-0.349;681.42
10/21/2016;-0.348;681.43
10/24/2016;-0.35;681.39
10/25/2016;-0.352;679.03
10/26/2016;-0.351;676.44
10/27/2016;-0.354;676.48
10/28/2016;-0.351;674.69
10/31/2016;-0.332;671.13
11/01/2016;-0.348;663.92
11/02/2016;-0.343;656.45
11/03/2016;-0.343;656.56
11/04/2016;-0.343;651.11
11/07/2016;-0.344;661.08
11/08/2016;-0.344;663.23
11/09/2016;-0.356;672.92
11/10/2016;-0.353;671.41
11/11/2016;-0.35;668.67
11/14/2016;-0.347;670.12
11/15/2016;-0.349;672.16
11/16/2016;-0.356;670.82
11/17/2016;-0.349;675.12
11/18/2016;-0.35;672.73
11/21/2016;-0.349;674.45
11/22/2016;-0.351;676.01
11/23/2016;-0.348;675.51
11/24/2016;-0.352;677.84
11/25/2016;-0.35;679.07
11/28/2016;-0.353;673.88
11/29/2016;-0.351;676.12
11/30/2016;-0.343;678.2
12/01/2016;-0.344;676.01
12/02/2016;-0.347;673.03
12/05/2016;-0.347;676.86
12/06/2016;-0.351;683.41
12/07/2016;-0.349;689.63
12/08/2016;-0.346;698.15
12/09/2016;-0.348;704.93
12/12/2016;-0.35;701.69
12/13/2016;-0.352;709.14
12/14/2016;-0.351;705.61
12/15/2016;-0.356;711.73
12/16/2016;-0.354;714.17
12/19/2016;-0.354;713.36
12/20/2016;-0.354;716.8
12/21/2016;-0.353;715.4
12/22/2016;-0.354;713.95
12/23/2016;-0.356;714.25
12/26/2016;-0.356;714.25
12/27/2016;-0.355;715.26
12/28/2016;-0.354;717.35
12/29/2016;-0.355;714.9
12/30/2016;-0.329;717.21
01/02/2017;-0.356;720.7
01/03/2017;-0.348;725.74
01/04/2017;-0.345;724.84
01/05/2017;-0.354;725.66
01/06/2017;-0.356;725.28
01/09/2017;-0.351;721.76
01/10/2017;-0.351;722.58
01/11/2017;-0.351;724.23
01/12/2017;-0.353;719.49
1/13/2017;-0.352;726.3
1/16/2017;-0.353;720.43
1/17/2017;-0.352;719.33
1/18/2017;-0.352;720.62
1/19/2017;-0.351;720.26
1/20/2017;-0.351;719.74
1/23/2017;-0.353;716.67
1/24/2017;-0.353;718.48
1/25/2017;-0.354;727.75
1/26/2017;-0.352;729.55
1/27/2017;-0.351;727.33
1/30/2017;-0.35;719.82
1/31/2017;-0.345;714.99
02/01/2017;-0.347;721.11
02/02/2017;-0.351;718.85
02/03/2017;-0.348;723.05
02/06/2017;-0.351;718.16
02/07/2017;-0.349;720.44
02/08/2017;-0.35;722.82
02/09/2017;-0.353;728.56
02/10/2017;-0.352;729.77
2/13/2017;-0.354;735.2
2/14/2017;-0.353;735.34
2/15/2017;-0.353;737.89
2/16/2017;-0.354;735.76
2/17/2017;-0.355;736.03
2/20/2017;-0.354;737.65
2/21/2017;-0.356;742.34
2/22/2017;-0.36;742.32
2/23/2017;-0.356;742
2/24/2017;-0.359;736.35
2/27/2017;-0.357;735.38
2/28/2017;-0.345;736.81
03/01/2017;-0.35;747.7
03/02/2017;-0.351;748.04
03/03/2017;-0.349;747.29
03/06/2017;-0.352;743.39
03/07/2017;-0.353;741.41
03/08/2017;-0.353;742.01
03/09/2017;-0.353;742.78
03/10/2017;-0.352;743.48
3/13/2017;-0.353;746.29
3/14/2017;-0.354;743.92
3/15/2017;-0.354;747.2
3/16/2017;-0.354;753.06
3/17/2017;-0.353;754.44
3/20/2017;-0.35;753.29
3/21/2017;-0.347;749.28
3/22/2017;-0.357;746.01
3/23/2017;-0.357;752.39
3/24/2017;-0.356;751.11
3/27/2017;-0.357;748.18
3/28/2017;-0.357;752.76
3/29/2017;-0.357;755.3
3/30/2017;-0.356;759.64
3/31/2017;-0.355;761.27
04/03/2017;-0.353;757.66
04/04/2017;-0.351;759.15
04/05/2017;-0.352;759.41
04/06/2017;-0.353;761.18
04/07/2017;-0.353;762.26
04/10/2017;-0.357;762.65
04/11/2017;-0.358;762.54
04/12/2017;-0.359;763.98
4/13/2017;-0.358;761.5
4/14/2017;-0.358;761.5
4/17/2017;-0.358;761.5
4/18/2017;-0.359;753.21
4/19/2017;-0.359;755.15
4/20/2017;-0.358;756.93
4/21/2017;-0.358;757.11
4/24/2017;-0.358;773.29
4/25/2017;-0.362;775.12
4/26/2017;-0.363;778.83
4/27/2017;-0.362;777.49
4/28/2017;-0.351;776.32
05/01/2017;-0.351;775.42
05/02/2017;-0.356;781.7
05/03/2017;-0.357;781.46
05/04/2017;-0.357;787.17
05/05/2017;-0.357;792.59
05/08/2017;-0.356;791.97
05/09/2017;-0.357;795.7
05/10/2017;-0.358;797.16
05/11/2017;-0.361;793.74
05/12/2017;-0.358;796.44
5/15/2017;-0.358;797.59
5/16/2017;-0.367;797.76
5/17/2017;-0.359;788.24
5/18/2017;-0.362;784.78
5/19/2017;-0.36;789.49
5/22/2017;-0.359;789.14
5/23/2017;-0.36;790.97
5/24/2017;-0.359;791.82
5/25/2017;-0.365;791.44
5/26/2017;-0.359;789.9
5/29/2017;-0.361;789.78
5/30/2017;-0.361;788.5
5/31/2017;-0.348;787.61
06/01/2017;-0.355;791.33
06/02/2017;-0.331;793.19
06/05/2017;-0.373;792.28
06/06/2017;-0.358;787.01
06/07/2017;-0.362;786.56
06/08/2017;-0.358;786.84
06/09/2017;-0.36;789.37
06/12/2017;-0.358;781.89
6/13/2017;-0.358;786.2
6/14/2017;-0.358;783.9
6/15/2017;-0.361;780.87
6/16/2017;-0.355;786.03
6/19/2017;-0.36;792.83
6/20/2017;-0.362;787.31
6/21/2017;-0.362;785.94
6/22/2017;-0.362;786.06
6/23/2017;-0.362;784.23
6/26/2017;-0.362;787.14
6/27/2017;-0.362;780.94
6/28/2017;-0.362;780.65
6/29/2017;-0.36;770.32
6/30/2017;-0.35;767.72
07/03/2017;-0.356;775.91
07/04/2017;-0.357;773.69
07/05/2017;-0.357;775.19
07/06/2017;-0.359;770.06
07/07/2017;-0.359;769.56
07/10/2017;-0.36;772.52
07/11/2017;-0.36;767.48
07/12/2017;-0.359;779.12
7/13/2017;-0.36;781.64
7/14/2017;-0.361;783.06
7/17/2017;-0.362;783.11
7/18/2017;-0.362;774.45
7/19/2017;-0.362;780.45
7/20/2017;-0.362;777.48
7/21/2017;-0.361;769.56
7/24/2017;-0.361;767.72
7/25/2017;-0.362;770.84
7/26/2017;-0.361;774.84
7/27/2017;-0.361;774.06
7/28/2017;-0.359;766.01
7/31/2017;-0.348;765.02
08/01/2017;-0.356;769.89
08/02/2017;-0.354;766.69
08/03/2017;-0.35;767.62
08/04/2017;-0.356;774.98
08/07/2017;-0.353;773.93
08/08/2017;-0.355;775.21
08/09/2017;-0.354;769.53
08/10/2017;-0.353;762.83
08/11/2017;-0.356;754.89
8/14/2017;-0.355;763.05
8/15/2017;-0.356;763.76
8/16/2017;-0.358;769.03
8/17/2017;-0.358;764.81
8/18/2017;-0.358;759.47
8/21/2017;-0.358;756.47
8/22/2017;-0.358;762.73
8/23/2017;-0.358;758.91
8/24/2017;-0.357;760.19
8/25/2017;-0.358;759.3
8/28/2017;-0.358;755.7
8/29/2017;-0.36;747.83
8/30/2017;-0.36;753.11
8/31/2017;-0.345;758.97
09/01/2017;-0.357;763.56
09/04/2017;-0.356;759.57
09/05/2017;-0.357;758.64
09/06/2017;-0.356;759.13
09/07/2017;-0.357;761.35
09/08/2017;-0.348;762.49
09/11/2017;-0.357;770.44
09/12/2017;-0.358;774.49
9/13/2017;-0.358;774.35
9/14/2017;-0.359;775.27
9/15/2017;-0.36;773.07
9/18/2017;-0.363;775.66
9/19/2017;-0.361;776.03
9/20/2017;-0.36;775.77
9/21/2017;-0.366;777.66
9/22/2017;-0.359;778.35
9/25/2017;-0.36;779.84
9/26/2017;-0.359;780.13
9/27/2017;-0.361;783.34
9/28/2017;-0.36;784.9
9/29/2017;-0.349;788.55
10/02/2017;-0.356;792.55
10/03/2017;-0.356;793.74
10/04/2017;-0.359;793.1
10/05/2017;-0.359;794.5
10/06/2017;-0.359;791.37
10/09/2017;-0.36;792.87
10/10/2017;-0.361;792.76
10/11/2017;-0.362;792.8
10/12/2017;-0.361;793.28
10/13/2017;-0.359;795.59
10/16/2017;-0.359;795.56
10/17/2017;-0.361;793.6
10/18/2017;-0.36;795.93
10/19/2017;-0.36;791.01
10/20/2017;-0.361;793.11
10/23/2017;-0.362;794.36
10/24/2017;-0.361;791.48
10/25/2017;-0.362;787.01
10/26/2017;-0.364;795.49
10/27/2017;-0.36;799.93
10/30/2017;-0.348;800.92
10/31/2017;-0.348;803.62
11/01/2017;-0.35;806.8
11/02/2017;-0.352;803.17
11/03/2017;-0.353;805.44
11/06/2017;-0.354;806.53
11/07/2017;-0.357;802.6
11/08/2017;-0.356;802.21
11/09/2017;-0.355;793.55
11/10/2017;-0.357;790.77
11/13/2017;-0.356;785.58
11/14/2017;-0.356;781.06
11/15/2017;-0.357;777.2
11/16/2017;-0.358;783.49
11/17/2017;-0.359;781.19
11/20/2017;-0.358;786.53
11/21/2017;-0.359;790.01
11/22/2017;-0.358;787.9
11/23/2017;-0.359;788.22
11/24/2017;-0.359;787.21
11/27/2017;-0.365;783.63
11/28/2017;-0.362;788
11/29/2017;-0.301;789.92
11/30/2017;-0.241;787.39
12/01/2017;-0.291;781.86
12/04/2017;-0.319;788.98
12/05/2017;-0.324;787.56
12/06/2017;-0.326;786.72
12/07/2017;-0.327;786.96
12/08/2017;-0.329;792.75
12/11/2017;-0.33;792.34
12/12/2017;-0.345;797.67
12/13/2017;-0.36;795.79
12/14/2017;-0.362;792.15
12/15/2017;-0.363;790.68
12/18/2017;-0.358;799.83
12/19/2017;-0.35;796.61
12/20/2017;-0.355;791.21
12/21/2017;-0.353;795.96
12/22/2017;-0.353;795.11
12/25/2017;-0.353;795.11
12/26/2017;-0.353;795.11
12/27/2017;-0.357;795.66
12/28/2017;-0.355;793.8
12/29/2017;-0.346;793.07
01/01/2018;-0.346;793.07
01/02/2018;-0.37;791.38
01/03/2018;-0.356;795.19
01/04/2018;-0.356;802.26
01/05/2018;-0.357;809.74
01/08/2018;-0.357;811.9
01/09/2018;-0.358;815.38
01/10/2018;-0.37;812.3
01/11/2018;-0.36;809.62
01/12/2018;-0.359;812.13
1/15/2018;-0.369;810.81
1/16/2018;-0.37;811.87
1/17/2018;-0.363;811.1
1/18/2018;-0.37;812.74
1/19/2018;-0.362;817.12
1/22/2018;-0.363;819.7
1/23/2018;-0.363;821.13
1/24/2018;-0.363;817.02
1/25/2018;-0.363;812.48
1/26/2018;-0.364;816.58
1/29/2018;-0.363;815.01
1/30/2018;-0.361;807.6
1/31/2018;-0.355;806.24
02/01/2018;-0.363;802.47
02/02/2018;-0.363;791.41
02/05/2018;-0.366;779.05
02/06/2018;-0.367;760.25
02/07/2018;-0.365;775.24
02/08/2018;-0.363;762.81
02/09/2018;-0.365;751.77
02/12/2018;-0.363;760.56
2/13/2018;-0.362;755.77
2/14/2018;-0.364;763.86
2/15/2018;-0.363;768.45
2/16/2018;-0.366;776.84
2/19/2018;-0.368;772
2/20/2018;-0.369;776.63
2/21/2018;-0.368;777.86
2/22/2018;-0.369;776.89
2/23/2018;-0.368;778.59
2/26/2018;-0.37;782.47
2/27/2018;-0.361;781.09
2/28/2018;-0.351;775.52
03/01/2018;-0.361;766
03/02/2018;-0.362;750.03
03/05/2018;-0.362;757.85
03/06/2018;-0.365;759.25
03/07/2018;-0.363;762
03/08/2018;-0.361;770.21
03/09/2018;-0.361;773.56
03/12/2018;-0.363;775.51
3/13/2018;-0.364;767.92
3/14/2018;-0.363;766.81
3/15/2018;-0.366;771.18
3/16/2018;-0.366;773.14
3/19/2018;-0.368;765
3/20/2018;-0.368;768.86
3/21/2018;-0.367;767.64
3/22/2018;-0.368;756.04
3/23/2018;-0.366;749.4
3/26/2018;-0.367;744.03
3/27/2018;-0.368;753.12
3/28/2018;-0.365;756.62
3/29/2018;-0.348;760.1
3/30/2018;-0.348;760.1
04/02/2018;-0.348;760.1
04/03/2018;-0.362;756.44
04/04/2018;-0.363;752.97
04/05/2018;-0.367;771.26
04/06/2018;-0.368;769.22
04/09/2018;-0.366;770.21
04/10/2018;-0.366;776.65
04/11/2018;-0.365;772.12
04/12/2018;-0.364;777.72
4/13/2018;-0.364;778.67
4/16/2018;-0.367;776.17
4/17/2018;-0.368;782.51
4/18/2018;-0.368;784.76
4/19/2018;-0.368;785.31
4/20/2018;-0.368;785.26
4/23/2018;-0.368;788.18
4/24/2018;-0.367;788.19
4/25/2018;-0.366;782.61
4/26/2018;-0.367;790.48
4/27/2018;-0.367;792.56
4/30/2018;-0.355;794.23
05/01/2018;-0.355;793.64
05/02/2018;-0.358;798.76
05/03/2018;-0.359;793.32
05/04/2018;-0.36;798.59
05/07/2018;-0.363;804.24
05/08/2018;-0.363;805.34
05/09/2018;-0.359;810.46
05/10/2018;-0.361;810.4
05/11/2018;-0.361;811.67
5/14/2018;-0.36;811.33
5/15/2018;-0.361;811.73
5/16/2018;-0.369;813.54
5/17/2018;-0.365;819.18
5/18/2018;-0.371;817.37
5/21/2018;-0.366;820.36
5/22/2018;-0.364;822.81
5/23/2018;-0.365;813.77
5/24/2018;-0.364;809.67
5/25/2018;-0.366;810.84
5/28/2018;-0.367;808.58
5/29/2018;-0.363;797.58
5/30/2018;-0.357;800.09
5/31/2018;-0.353;795.29
06/01/2018;-0.358;803.31
06/04/2018;-0.356;805.91
06/05/2018;-0.36;803.42
06/06/2018;-0.357;803.45
06/07/2018;-0.356;801.8
06/08/2018;-0.357;800.11
06/11/2018;-0.36;806.12
06/12/2018;-0.362;805.29
6/13/2018;-0.362;806.85
6/14/2018;-0.364;816.96
6/15/2018;-0.365;808.84
6/18/2018;-0.365;802.28
6/19/2018;-0.363;796.66
6/20/2018;-0.364;798.9
6/21/2018;-0.365;791.91
6/22/2018;-0.364;800.59
6/25/2018;-0.363;784.05
6/26/2018;-0.364;784.46
6/27/2018;-0.368;790.15
6/28/2018;-0.366;783.93
6/29/2018;-0.358;790.31
07/02/2018;-0.361;783.7
07/03/2018;-0.364;790.1
07/04/2018;-0.363;790.61
07/05/2018;-0.361;793.85
07/06/2018;-0.362;795.45
07/09/2018;-0.361;800.19
07/10/2018;-0.362;803.64
07/11/2018;-0.362;793.55
07/12/2018;-0.363;799.75
7/13/2018;-0.362;801.13
7/16/2018;-0.364;799.09
7/17/2018;-0.365;801.02
7/18/2018;-0.366;805.35
7/19/2018;-0.366;803.51
7/20/2018;-0.367;802.36
7/23/2018;-0.366;800.88
7/24/2018;-0.366;807.75
7/25/2018;-0.365;805.65
7/26/2018;-0.366;812.75
7/27/2018;-0.366;815.97
7/30/2018;-0.363;813.66
7/31/2018;-0.358;815.1
